run	head	dataset	class	image	method	correct	frac	area	conc	peak	pos_share	in_mean	out_mean	conc_pos	conc_neg
A2_protopnet_mobilevit	protopnet	data	Hookworm egg	Hookworm egg_0913.jpg	ours:protopnet	1	0.0101	0.0095	1.0692	0	1.0000	10.1229	9.46154	1.0692	nan
A2_protopnet_mobilevit	protopnet	data	Hookworm egg	Hookworm egg_0913.jpg	gradcam	1	0.0158	0.0095	1.6656	0	0.9178	0.180599	0.0897388	1.8148	0.0000
A2_protopnet_mobilevit	protopnet	data	Hookworm egg	Hookworm egg_0913.jpg	hirescam	1	0.0000	0.0095	0.0000	0	1.0000	0	0.000584179	0.0000	nan
A2_protopnet_mobilevit	protopnet	data	Hookworm egg	Hookworm egg_0913.jpg	integrated_gradients	1	0.0684	0.0095	7.2288	1	1.0000	0.072097	0.0093798	7.2288	nan
A2_protopnet_mobilevit	protopnet	data	Hookworm egg	Hookworm egg_0913.jpg	lime	1	0.0260	0.0095	2.7485	0	1.0000	0.096705	0.034597	2.7485	nan
A2_protopnet_mobilevit	protopnet	data	Hookworm egg	Hookworm egg_0913.jpg	kernelshap	1	0.0185	0.0095	1.9591	1	1.0000	2.86968	1.4514	1.9591	nan
A2_protopnet_mobilevit	protopnet	data	Hookworm egg	Hookworm egg_0588.jpg	ours:protopnet	1	0.0074	0.0072	1.0272	0	1.0000	8.87806	8.64099	1.0272	nan
A2_protopnet_mobilevit	protopnet	data	Hookworm egg	Hookworm egg_0588.jpg	gradcam	1	0.0109	0.0072	1.5229	0	0.6611	0.242682	0.0499716	2.3035	0.0000
A2_protopnet_mobilevit	protopnet	data	Hookworm egg	Hookworm egg_0588.jpg	hirescam	1	0.0093	0.0072	1.2975	0	1.0000	0.0543263	0.0417811	1.2975	nan
A2_protopnet_mobilevit	protopnet	data	Hookworm egg	Hookworm egg_0588.jpg	integrated_gradients	1	0.0129	0.0072	1.8047	0	1.0000	0.053466	0.0294536	1.8047	nan
A2_protopnet_mobilevit	protopnet	data	Hookworm egg	Hookworm egg_0588.jpg	lime	1	0.0101	0.0072	1.4068	0	1.0000	0.0951699	0.0674492	1.4068	nan
A2_protopnet_mobilevit	protopnet	data	Hookworm egg	Hookworm egg_0588.jpg	kernelshap	1	0.0073	0.0072	1.0163	0	1.0000	1.15923	1.14051	1.0163	nan
A2_protopnet_mobilevit	protopnet	data	Hookworm egg	Hookworm egg_0942.jpg	ours:protopnet	1	0.0097	0.0085	1.1377	0	1.0000	10.4675	9.18958	1.1377	nan
A2_protopnet_mobilevit	protopnet	data	Hookworm egg	Hookworm egg_0942.jpg	gradcam	1	0.0147	0.0085	1.7221	0	0.8593	0.622392	0.256608	2.0040	0.0000
A2_protopnet_mobilevit	protopnet	data	Hookworm egg	Hookworm egg_0942.jpg	hirescam	1	0.0155	0.0085	1.8101	0	1.0000	0.349303	0.191624	1.8101	nan
A2_protopnet_mobilevit	protopnet	data	Hookworm egg	Hookworm egg_0942.jpg	integrated_gradients	1	0.0164	0.0085	1.9158	0	1.0000	0.0282497	0.014629	1.9158	nan
A2_protopnet_mobilevit	protopnet	data	Hookworm egg	Hookworm egg_0942.jpg	lime	1	0.0077	0.0085	0.9056	0	1.0000	0.0328031	0.0362534	0.9056	nan
A2_protopnet_mobilevit	protopnet	data	Hookworm egg	Hookworm egg_0942.jpg	kernelshap	1	0.0086	0.0085	1.0071	0	1.0000	1.34879	1.33916	1.0071	nan
A2_protopnet_mobilevit	protopnet	data	Hookworm egg	Hookworm egg_0430.jpg	ours:protopnet	1	0.0176	0.0163	1.0758	0	1.0000	10.0584	9.33793	1.0758	nan
A2_protopnet_mobilevit	protopnet	data	Hookworm egg	Hookworm egg_0430.jpg	gradcam	1	0.0245	0.0163	1.4978	0	0.9999	0.421204	0.278861	1.4979	0.0000
A2_protopnet_mobilevit	protopnet	data	Hookworm egg	Hookworm egg_0430.jpg	hirescam	1	0.0000	0.0163	0.0000	0	1.0000	0	0.210185	0.0000	nan
A2_protopnet_mobilevit	protopnet	data	Hookworm egg	Hookworm egg_0430.jpg	integrated_gradients	1	0.0302	0.0163	1.8469	0	1.0000	0.0184479	0.00984801	1.8469	nan
A2_protopnet_mobilevit	protopnet	data	Hookworm egg	Hookworm egg_0430.jpg	lime	1	0.0098	0.0163	0.5994	0	1.0000	0.0350799	0.0589191	0.5994	nan
A2_protopnet_mobilevit	protopnet	data	Hookworm egg	Hookworm egg_0430.jpg	kernelshap	1	0.0056	0.0163	0.3415	0	1.0000	0.641689	1.89976	0.3415	nan
A2_protopnet_mobilevit	protopnet	data	Hymenolepis diminuta	Hymenolepis diminuta_0188.jpg	ours:protopnet	1	0.0107	0.0140	0.7693	0	1.0000	8.08434	10.5437	0.7693	nan
A2_protopnet_mobilevit	protopnet	data	Hymenolepis diminuta	Hymenolepis diminuta_0188.jpg	gradcam	1	0.0071	0.0140	0.5121	0	0.0623	0.0398387	-0.0696859	8.2114	0.0002
A2_protopnet_mobilevit	protopnet	data	Hymenolepis diminuta	Hymenolepis diminuta_0188.jpg	hirescam	1	0.0000	0.0140	0.0000	0	1.0000	0	0.246585	0.0000	nan
A2_protopnet_mobilevit	protopnet	data	Hymenolepis diminuta	Hymenolepis diminuta_0188.jpg	integrated_gradients	1	0.1508	0.0140	10.8065	1	1.0000	0.531483	0.0423579	10.8065	nan
A2_protopnet_mobilevit	protopnet	data	Hymenolepis diminuta	Hymenolepis diminuta_0188.jpg	lime	1	0.0367	0.0140	2.6285	0	1.0000	0.0711869	0.0264584	2.6285	nan
A2_protopnet_mobilevit	protopnet	data	Hymenolepis diminuta	Hymenolepis diminuta_0188.jpg	kernelshap	1	0.0160	0.0140	1.1465	0	1.0000	1.4998	1.30547	1.1465	nan
A2_protopnet_mobilevit	protopnet	data	Hymenolepis diminuta	Hymenolepis diminuta_0863.jpg	ours:protopnet	1	0.0660	0.0674	0.9797	0	1.0000	9.88386	10.1034	0.9797	nan
A2_protopnet_mobilevit	protopnet	data	Hymenolepis diminuta	Hymenolepis diminuta_0863.jpg	gradcam	1	0.0629	0.0674	0.9340	0	0.0000	-0.150021	-0.161395	nan	0.9340
A2_protopnet_mobilevit	protopnet	data	Hymenolepis diminuta	Hymenolepis diminuta_0863.jpg	hirescam	1	0.0000	0.0674	0.0000	0	1.0000	0	0.188687	0.0000	nan
A2_protopnet_mobilevit	protopnet	data	Hymenolepis diminuta	Hymenolepis diminuta_0863.jpg	integrated_gradients	1	0.3203	0.0674	4.7536	1	1.0000	0.106172	0.016278	4.7536	nan
A2_protopnet_mobilevit	protopnet	data	Hymenolepis diminuta	Hymenolepis diminuta_0863.jpg	lime	1	0.4665	0.0674	6.9232	1	1.0000	0.784943	0.0648579	6.9232	nan
A2_protopnet_mobilevit	protopnet	data	Hymenolepis diminuta	Hymenolepis diminuta_0863.jpg	kernelshap	1	0.1594	0.0674	2.3659	1	1.0000	1.3861	0.528036	2.3659	nan
A2_protopnet_mobilevit	protopnet	data	Hymenolepis diminuta	Hymenolepis diminuta_0600.jpg	ours:protopnet	0	0.0117	0.0105	1.1115	0	1.0000	10.5192	9.45309	1.1115	nan
A2_protopnet_mobilevit	protopnet	data	Hymenolepis diminuta	Hymenolepis diminuta_0600.jpg	gradcam	0	0.0069	0.0105	0.6526	0	1.0000	0.106003	0.163035	0.6526	nan
A2_protopnet_mobilevit	protopnet	data	Hymenolepis diminuta	Hymenolepis diminuta_0600.jpg	hirescam	0	0.0027	0.0105	0.2559	0	1.0000	0.00923338	0.036366	0.2559	nan
A2_protopnet_mobilevit	protopnet	data	Hymenolepis diminuta	Hymenolepis diminuta_0600.jpg	integrated_gradients	0	0.0502	0.0105	4.7750	0	1.0000	0.127745	0.0256791	4.7750	nan
A2_protopnet_mobilevit	protopnet	data	Hymenolepis diminuta	Hymenolepis diminuta_0600.jpg	lime	0	0.2025	0.0105	19.2441	0	1.0000	1.25653	0.0526258	19.2441	nan
A2_protopnet_mobilevit	protopnet	data	Hymenolepis diminuta	Hymenolepis diminuta_0600.jpg	kernelshap	0	0.0551	0.0105	5.2395	0	1.0000	3.15133	0.574335	5.2395	nan
A2_protopnet_mobilevit	protopnet	data	Hymenolepis diminuta	Hymenolepis diminuta_0452.jpg	ours:protopnet	1	0.0103	0.0183	0.5614	0	1.0000	5.34996	9.60762	0.5614	nan
A2_protopnet_mobilevit	protopnet	data	Hymenolepis diminuta	Hymenolepis diminuta_0452.jpg	gradcam	1	0.0173	0.0183	0.9423	0	0.0014	-0.158567	-0.167969	0.0000	0.9437
A2_protopnet_mobilevit	protopnet	data	Hymenolepis diminuta	Hymenolepis diminuta_0452.jpg	hirescam	1	0.0000	0.0183	0.0000	0	1.0000	0	0.374716	0.0000	nan
A2_protopnet_mobilevit	protopnet	data	Hymenolepis diminuta	Hymenolepis diminuta_0452.jpg	integrated_gradients	1	0.1113	0.0183	6.0675	1	1.0000	0.181199	0.027037	6.0675	nan
A2_protopnet_mobilevit	protopnet	data	Hymenolepis diminuta	Hymenolepis diminuta_0452.jpg	lime	1	0.4269	0.0183	23.2833	1	1.0000	2.70051	0.0677112	23.2833	nan
A2_protopnet_mobilevit	protopnet	data	Hymenolepis diminuta	Hymenolepis diminuta_0452.jpg	kernelshap	1	0.0732	0.0183	3.9940	1	1.0000	3.12959	0.739753	3.9940	nan
A2_protopnet_mobilevit	protopnet	data	Hymenolepis diminuta	Hymenolepis diminuta_0649.jpg	ours:protopnet	1	0.0096	0.0100	0.9623	0	1.0000	9.25593	9.62215	0.9623	nan
A2_protopnet_mobilevit	protopnet	data	Hymenolepis diminuta	Hymenolepis diminuta_0649.jpg	gradcam	1	0.0028	0.0100	0.2804	0	1.0000	0.0665039	0.238861	0.2804	0.0000
A2_protopnet_mobilevit	protopnet	data	Hymenolepis diminuta	Hymenolepis diminuta_0649.jpg	hirescam	1	0.0000	0.0100	0.0000	0	1.0000	0	0.300269	0.0000	nan
A2_protopnet_mobilevit	protopnet	data	Hymenolepis diminuta	Hymenolepis diminuta_0649.jpg	integrated_gradients	1	0.1018	0.0100	10.2161	0	1.0000	0.354186	0.0314535	10.2161	nan
A2_protopnet_mobilevit	protopnet	data	Hymenolepis diminuta	Hymenolepis diminuta_0649.jpg	lime	1	0.0234	0.0100	2.3514	0	1.0000	0.171009	0.0717372	2.3514	nan
A2_protopnet_mobilevit	protopnet	data	Hymenolepis diminuta	Hymenolepis diminuta_0649.jpg	kernelshap	1	0.0229	0.0100	2.3012	0	1.0000	1.22864	0.52692	2.3012	nan
A2_protopnet_mobilevit	protopnet	data	Hymenolepis nana	Hymenolepis nana_0933.jpg	ours:protopnet	1	0.0067	0.0044	1.5277	0	1.0000	20.9009	13.6496	1.5277	nan
A2_protopnet_mobilevit	protopnet	data	Hymenolepis nana	Hymenolepis nana_0933.jpg	gradcam	1	0.0043	0.0044	0.9858	0	0.8899	0.530902	0.419433	1.1078	0.0000
A2_protopnet_mobilevit	protopnet	data	Hymenolepis nana	Hymenolepis nana_0933.jpg	hirescam	1	0.0000	0.0044	0.0000	0	1.0000	0	0.572559	0.0000	nan
A2_protopnet_mobilevit	protopnet	data	Hymenolepis nana	Hymenolepis nana_0933.jpg	integrated_gradients	1	0.0176	0.0044	3.9967	0	1.0000	0.0857996	0.0211829	3.9967	nan
A2_protopnet_mobilevit	protopnet	data	Hymenolepis nana	Hymenolepis nana_0933.jpg	lime	1	0.0051	0.0044	1.1506	0	1.0000	0.108054	0.093851	1.1506	nan
A2_protopnet_mobilevit	protopnet	data	Hymenolepis nana	Hymenolepis nana_0933.jpg	kernelshap	1	0.0029	0.0044	0.6478	0	1.0000	0.605813	0.936592	0.6478	nan
A2_protopnet_mobilevit	protopnet	data	Hymenolepis nana	Hymenolepis nana_0968.jpg	ours:protopnet	1	0.0074	0.0050	1.4623	0	1.0000	19.1904	13.093	1.4623	nan
A2_protopnet_mobilevit	protopnet	data	Hymenolepis nana	Hymenolepis nana_0968.jpg	gradcam	1	0.0047	0.0050	0.9284	0	0.8692	0.305095	0.24234	1.0681	0.0000
A2_protopnet_mobilevit	protopnet	data	Hymenolepis nana	Hymenolepis nana_0968.jpg	hirescam	1	0.0000	0.0050	0.0000	0	1.0000	0	0.337394	0.0000	nan
A2_protopnet_mobilevit	protopnet	data	Hymenolepis nana	Hymenolepis nana_0968.jpg	integrated_gradients	1	0.0369	0.0050	7.3210	1	1.0000	0.203042	0.0268458	7.3210	nan
A2_protopnet_mobilevit	protopnet	data	Hymenolepis nana	Hymenolepis nana_0968.jpg	lime	1	0.0112	0.0050	2.2131	0	1.0000	0.331622	0.148925	2.2131	nan
A2_protopnet_mobilevit	protopnet	data	Hymenolepis nana	Hymenolepis nana_0968.jpg	kernelshap	1	0.0073	0.0050	1.4445	0	1.0000	1.42328	0.983119	1.4445	nan
A2_protopnet_mobilevit	protopnet	data	Hymenolepis nana	Hymenolepis nana_0081.jpg	ours:protopnet	1	0.0440	0.0386	1.1380	0	1.0000	16.6661	14.5634	1.1380	nan
A2_protopnet_mobilevit	protopnet	data	Hymenolepis nana	Hymenolepis nana_0081.jpg	gradcam	1	0.0318	0.0386	0.8225	0	1.0000	0.598737	0.73316	0.8225	nan
A2_protopnet_mobilevit	protopnet	data	Hymenolepis nana	Hymenolepis nana_0081.jpg	hirescam	1	0.0000	0.0386	0.0000	0	1.0000	0	0.93356	0.0000	nan
A2_protopnet_mobilevit	protopnet	data	Hymenolepis nana	Hymenolepis nana_0081.jpg	integrated_gradients	1	0.1981	0.0386	5.1285	1	1.0000	0.200878	0.0326722	5.1285	nan
A2_protopnet_mobilevit	protopnet	data	Hymenolepis nana	Hymenolepis nana_0081.jpg	lime	1	0.0598	0.0386	1.5474	0	1.0000	0.104073	0.065779	1.5474	nan
A2_protopnet_mobilevit	protopnet	data	Hymenolepis nana	Hymenolepis nana_0081.jpg	kernelshap	1	0.0265	0.0386	0.6864	0	1.0000	1.90992	2.8177	0.6864	nan
A2_protopnet_mobilevit	protopnet	data	Hymenolepis nana	Hymenolepis nana_0139.jpg	ours:protopnet	1	0.0458	0.0389	1.1783	0	1.0000	17.0453	14.3614	1.1783	nan
A2_protopnet_mobilevit	protopnet	data	Hymenolepis nana	Hymenolepis nana_0139.jpg	gradcam	1	0.0420	0.0389	1.0784	0	0.9962	1.04899	0.961992	1.0825	0.0000
A2_protopnet_mobilevit	protopnet	data	Hymenolepis nana	Hymenolepis nana_0139.jpg	hirescam	1	0.0000	0.0389	0.0000	0	1.0000	0	1.22576	0.0000	nan
A2_protopnet_mobilevit	protopnet	data	Hymenolepis nana	Hymenolepis nana_0139.jpg	integrated_gradients	1	0.0822	0.0389	2.1117	0	1.0000	0.0726556	0.0328575	2.1117	nan
A2_protopnet_mobilevit	protopnet	data	Hymenolepis nana	Hymenolepis nana_0139.jpg	lime	1	0.0487	0.0389	1.2514	0	1.0000	0.0990134	0.078319	1.2514	nan
A2_protopnet_mobilevit	protopnet	data	Hymenolepis nana	Hymenolepis nana_0139.jpg	kernelshap	1	0.0296	0.0389	0.7606	0	1.0000	2.2425	2.97699	0.7606	nan
A2_protopnet_mobilevit	protopnet	data	Hymenolepis nana	Hymenolepis nana_0053.jpg	ours:protopnet	1	0.0311	0.0223	1.3941	0	1.0000	19.3665	13.7671	1.3941	nan
A2_protopnet_mobilevit	protopnet	data	Hymenolepis nana	Hymenolepis nana_0053.jpg	gradcam	1	0.0248	0.0223	1.1113	0	0.9926	0.62655	0.553888	1.1195	0.0000
A2_protopnet_mobilevit	protopnet	data	Hymenolepis nana	Hymenolepis nana_0053.jpg	hirescam	1	0.0003	0.0223	0.0129	0	1.0000	0.00859897	0.682077	0.0129	nan
A2_protopnet_mobilevit	protopnet	data	Hymenolepis nana	Hymenolepis nana_0053.jpg	integrated_gradients	1	0.2330	0.0223	10.4405	1	1.0000	0.340033	0.025549	10.4405	nan
A2_protopnet_mobilevit	protopnet	data	Hymenolepis nana	Hymenolepis nana_0053.jpg	lime	1	0.0204	0.0223	0.9125	0	1.0000	0.0683628	0.0750687	0.9125	nan
A2_protopnet_mobilevit	protopnet	data	Hymenolepis nana	Hymenolepis nana_0053.jpg	kernelshap	1	0.0227	0.0223	1.0167	0	1.0000	2.34273	2.30326	1.0167	nan
A2_protopnet_mobilevit	protopnet	data	Opisthorchis viverrine	Opisthorchis viverrine_0749.jpg	ours:protopnet	0	0.0009	0.0011	0.8103	0	1.0000	6.08613	7.5122	0.8103	nan
A2_protopnet_mobilevit	protopnet	data	Opisthorchis viverrine	Opisthorchis viverrine_0749.jpg	gradcam	0	0.0002	0.0011	0.1912	0	0.8620	0.0270265	0.102415	0.2218	0.0000
A2_protopnet_mobilevit	protopnet	data	Opisthorchis viverrine	Opisthorchis viverrine_0749.jpg	hirescam	0	0.0000	0.0011	0.0000	0	1.0000	0	0.39042	0.0000	nan
A2_protopnet_mobilevit	protopnet	data	Opisthorchis viverrine	Opisthorchis viverrine_0749.jpg	integrated_gradients	0	0.0021	0.0011	1.9370	0	1.0000	0.0189854	0.00979141	1.9370	nan
A2_protopnet_mobilevit	protopnet	data	Opisthorchis viverrine	Opisthorchis viverrine_0749.jpg	lime	0	0.0038	0.0011	3.5019	0	1.0000	0.485672	0.138313	3.5019	nan
A2_protopnet_mobilevit	protopnet	data	Opisthorchis viverrine	Opisthorchis viverrine_0749.jpg	kernelshap	0	0.0020	0.0011	1.8564	0	1.0000	1.8444	0.9926	1.8564	nan
A2_protopnet_mobilevit	protopnet	data	Opisthorchis viverrine	Opisthorchis viverrine_0431.jpg	ours:protopnet	1	0.0027	0.0029	0.9351	0	1.0000	8.92591	9.54678	0.9351	nan
A2_protopnet_mobilevit	protopnet	data	Opisthorchis viverrine	Opisthorchis viverrine_0431.jpg	gradcam	1	0.0015	0.0029	0.5131	0	0.3867	-0.0383829	-0.0168934	0.0000	0.8366
A2_protopnet_mobilevit	protopnet	data	Opisthorchis viverrine	Opisthorchis viverrine_0431.jpg	hirescam	1	0.0015	0.0029	0.5224	0	1.0000	0.208323	0.399314	0.5224	nan
A2_protopnet_mobilevit	protopnet	data	Opisthorchis viverrine	Opisthorchis viverrine_0431.jpg	integrated_gradients	1	0.0343	0.0029	11.9387	0	1.0000	0.274556	0.022273	11.9387	nan
A2_protopnet_mobilevit	protopnet	data	Opisthorchis viverrine	Opisthorchis viverrine_0431.jpg	lime	1	0.0119	0.0029	4.1311	0	1.0000	0.48396	0.116093	4.1311	nan
A2_protopnet_mobilevit	protopnet	data	Opisthorchis viverrine	Opisthorchis viverrine_0431.jpg	kernelshap	1	0.0031	0.0029	1.0849	0	1.0000	1.69324	1.5604	1.0849	nan
A2_protopnet_mobilevit	protopnet	data	Opisthorchis viverrine	Opisthorchis viverrine_0553.jpg	ours:protopnet	1	0.0013	0.0014	0.8974	0	1.0000	8.56469	9.54499	0.8974	nan
A2_protopnet_mobilevit	protopnet	data	Opisthorchis viverrine	Opisthorchis viverrine_0553.jpg	gradcam	1	0.0010	0.0014	0.7151	0	1.0000	0.251914	0.352409	0.7151	nan
A2_protopnet_mobilevit	protopnet	data	Opisthorchis viverrine	Opisthorchis viverrine_0553.jpg	hirescam	1	0.0000	0.0014	0.0000	0	1.0000	0	0.666754	0.0000	nan
A2_protopnet_mobilevit	protopnet	data	Opisthorchis viverrine	Opisthorchis viverrine_0553.jpg	integrated_gradients	1	0.0234	0.0014	16.7986	1	1.0000	0.924756	0.0538344	16.7986	nan
A2_protopnet_mobilevit	protopnet	data	Opisthorchis viverrine	Opisthorchis viverrine_0553.jpg	lime	1	0.0046	0.0014	3.3193	0	1.0000	0.468995	0.140833	3.3193	nan
A2_protopnet_mobilevit	protopnet	data	Opisthorchis viverrine	Opisthorchis viverrine_0553.jpg	kernelshap	1	0.0010	0.0014	0.6964	0	1.0000	1.56137	2.2429	0.6964	nan
A2_protopnet_mobilevit	protopnet	data	Opisthorchis viverrine	Opisthorchis viverrine_0302.jpg	ours:protopnet	1	0.0007	0.0010	0.6893	0	1.0000	6.29487	9.13551	0.6893	nan
A2_protopnet_mobilevit	protopnet	data	Opisthorchis viverrine	Opisthorchis viverrine_0302.jpg	gradcam	1	0.0003	0.0010	0.2794	0	1.0000	0.0581984	0.208431	0.2794	nan
A2_protopnet_mobilevit	protopnet	data	Opisthorchis viverrine	Opisthorchis viverrine_0302.jpg	hirescam	1	0.0000	0.0010	0.0000	0	1.0000	0	0.511988	0.0000	nan
A2_protopnet_mobilevit	protopnet	data	Opisthorchis viverrine	Opisthorchis viverrine_0302.jpg	integrated_gradients	1	0.0068	0.0010	7.1130	0	1.0000	0.135318	0.0189126	7.1130	nan
A2_protopnet_mobilevit	protopnet	data	Opisthorchis viverrine	Opisthorchis viverrine_0302.jpg	lime	1	0.0011	0.0010	1.1191	0	1.0000	0.157287	0.140532	1.1191	nan
A2_protopnet_mobilevit	protopnet	data	Opisthorchis viverrine	Opisthorchis viverrine_0302.jpg	kernelshap	1	0.0005	0.0010	0.4863	0	1.0000	0.642081	1.32088	0.4863	nan
A2_protopnet_mobilevit	protopnet	data	Opisthorchis viverrine	Opisthorchis viverrine_0252.jpg	ours:protopnet	0	0.0025	0.0024	1.0496	0	1.0000	8.58395	8.17707	1.0496	nan
A2_protopnet_mobilevit	protopnet	data	Opisthorchis viverrine	Opisthorchis viverrine_0252.jpg	gradcam	0	0.0026	0.0024	1.0832	0	1.0000	0.238093	0.219771	1.0832	nan
A2_protopnet_mobilevit	protopnet	data	Opisthorchis viverrine	Opisthorchis viverrine_0252.jpg	hirescam	0	0.0068	0.0024	2.8436	0	1.0000	1.34214	0.469901	2.8436	nan
A2_protopnet_mobilevit	protopnet	data	Opisthorchis viverrine	Opisthorchis viverrine_0252.jpg	integrated_gradients	0	0.0281	0.0024	11.7362	1	1.0000	0.432742	0.0359233	11.7362	nan
A2_protopnet_mobilevit	protopnet	data	Opisthorchis viverrine	Opisthorchis viverrine_0252.jpg	lime	0	0.0005	0.0024	0.2018	0	1.0000	0.024167	0.120003	0.2018	nan
A2_protopnet_mobilevit	protopnet	data	Opisthorchis viverrine	Opisthorchis viverrine_0252.jpg	kernelshap	0	0.0021	0.0024	0.8759	0	1.0000	1.32391	1.51197	0.8759	nan
A2_protopnet_mobilevit	protopnet	data	Paragonimus spp	Paragonimus spp_0550.jpg	ours:protopnet	1	0.0563	0.0708	0.7960	0	1.0000	6.6184	8.44328	0.7960	nan
A2_protopnet_mobilevit	protopnet	data	Paragonimus spp	Paragonimus spp_0550.jpg	gradcam	1	0.0644	0.0708	0.9106	0	1.0000	0.224264	0.247963	0.9106	nan
A2_protopnet_mobilevit	protopnet	data	Paragonimus spp	Paragonimus spp_0550.jpg	hirescam	1	0.0000	0.0708	0.0000	0	1.0000	0	0.474995	0.0000	nan
A2_protopnet_mobilevit	protopnet	data	Paragonimus spp	Paragonimus spp_0550.jpg	integrated_gradients	1	0.2473	0.0708	3.4954	1	1.0000	0.137228	0.0318007	3.4954	nan
A2_protopnet_mobilevit	protopnet	data	Paragonimus spp	Paragonimus spp_0550.jpg	lime	1	0.4151	0.0708	5.8665	1	1.0000	0.431723	0.046324	5.8665	nan
A2_protopnet_mobilevit	protopnet	data	Paragonimus spp	Paragonimus spp_0550.jpg	kernelshap	1	0.0522	0.0708	0.7375	0	1.0000	1.54342	2.13467	0.7375	nan
A2_protopnet_mobilevit	protopnet	data	Paragonimus spp	Paragonimus spp_0295.jpg	ours:protopnet	1	0.0110	0.0135	0.8188	0	1.0000	7.12709	8.72623	0.8188	nan
A2_protopnet_mobilevit	protopnet	data	Paragonimus spp	Paragonimus spp_0295.jpg	gradcam	1	0.0023	0.0135	0.1701	0	0.9985	0.00383481	0.0436474	0.1296	26.3652
A2_protopnet_mobilevit	protopnet	data	Paragonimus spp	Paragonimus spp_0295.jpg	hirescam	1	0.0000	0.0135	0.0000	0	1.0000	0	0.0968205	0.0000	nan
A2_protopnet_mobilevit	protopnet	data	Paragonimus spp	Paragonimus spp_0295.jpg	integrated_gradients	1	0.0576	0.0135	4.2789	0	1.0000	0.130229	0.0290745	4.2789	nan
A2_protopnet_mobilevit	protopnet	data	Paragonimus spp	Paragonimus spp_0295.jpg	lime	1	0.0923	0.0135	6.8583	0	1.0000	0.238949	0.0320574	6.8583	nan
A2_protopnet_mobilevit	protopnet	data	Paragonimus spp	Paragonimus spp_0295.jpg	kernelshap	1	0.0115	0.0135	0.8551	0	1.0000	1.18707	1.39102	0.8551	nan
A2_protopnet_mobilevit	protopnet	data	Paragonimus spp	Paragonimus spp_0044.jpg	ours:protopnet	1	0.0116	0.0134	0.8633	0	1.0000	6.92536	8.03704	0.8633	nan
A2_protopnet_mobilevit	protopnet	data	Paragonimus spp	Paragonimus spp_0044.jpg	gradcam	1	0.0136	0.0134	1.0134	0	0.9917	0.257517	0.249791	1.0219	0.0000
A2_protopnet_mobilevit	protopnet	data	Paragonimus spp	Paragonimus spp_0044.jpg	hirescam	1	0.0065	0.0134	0.4847	0	1.0000	0.160632	0.333753	0.4847	nan
A2_protopnet_mobilevit	protopnet	data	Paragonimus spp	Paragonimus spp_0044.jpg	integrated_gradients	1	0.1118	0.0134	8.3475	1	1.0000	0.418444	0.0451284	8.3475	nan
A2_protopnet_mobilevit	protopnet	data	Paragonimus spp	Paragonimus spp_0044.jpg	lime	1	0.1681	0.0134	12.5484	1	1.0000	0.690942	0.0464303	12.5484	nan
A2_protopnet_mobilevit	protopnet	data	Paragonimus spp	Paragonimus spp_0044.jpg	kernelshap	1	0.0120	0.0134	0.8979	0	1.0000	1.28674	1.43509	0.8979	nan
A2_protopnet_mobilevit	protopnet	data	Paragonimus spp	Paragonimus spp_0226.jpg	ours:protopnet	1	0.0128	0.0185	0.6913	0	1.0000	5.70594	8.30266	0.6913	nan
A2_protopnet_mobilevit	protopnet	data	Paragonimus spp	Paragonimus spp_0226.jpg	gradcam	1	0.0055	0.0185	0.2968	0	0.5673	0.0405434	0.0182252	0.5197	0.0047
A2_protopnet_mobilevit	protopnet	data	Paragonimus spp	Paragonimus spp_0226.jpg	hirescam	1	0.0034	0.0185	0.1808	0	1.0000	0.0655605	0.36829	0.1808	nan
A2_protopnet_mobilevit	protopnet	data	Paragonimus spp	Paragonimus spp_0226.jpg	integrated_gradients	1	0.0861	0.0185	4.6452	0	1.0000	0.198802	0.0398515	4.6452	nan
A2_protopnet_mobilevit	protopnet	data	Paragonimus spp	Paragonimus spp_0226.jpg	lime	1	0.3060	0.0185	16.5082	1	1.0000	1.00846	0.0431977	16.5082	nan
A2_protopnet_mobilevit	protopnet	data	Paragonimus spp	Paragonimus spp_0226.jpg	kernelshap	1	0.0331	0.0185	1.7863	0	1.0000	3.1943	1.76163	1.7863	nan
A2_protopnet_mobilevit	protopnet	data	Paragonimus spp	Paragonimus spp_0027.jpg	ours:protopnet	0	0.0160	0.0218	0.7349	0	1.0000	5.79931	7.93779	0.7349	nan
A2_protopnet_mobilevit	protopnet	data	Paragonimus spp	Paragonimus spp_0027.jpg	gradcam	0	0.0094	0.0218	0.4325	0	0.0150	0.00535126	-0.0752083	16.8185	0.1837
A2_protopnet_mobilevit	protopnet	data	Paragonimus spp	Paragonimus spp_0027.jpg	hirescam	0	0.0014	0.0218	0.0643	0	1.0000	0.00132638	0.0210455	0.0643	nan
A2_protopnet_mobilevit	protopnet	data	Paragonimus spp	Paragonimus spp_0027.jpg	integrated_gradients	0	0.0590	0.0218	2.7113	1	1.0000	0.0385594	0.0136802	2.7113	nan
A2_protopnet_mobilevit	protopnet	data	Paragonimus spp	Paragonimus spp_0027.jpg	lime	0	0.4437	0.0218	20.3889	1	1.0000	1.02215	0.0285077	20.3889	nan
